user,following,following_in_degree,user_entity,user_parent_entity,following_entity,following_parent_entity
AmbLiuQuan,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChineseEmbinUS,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChineseEmb_PNG,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaEmbOttawa,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChineseLiberia,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
bycongwang,PRCAmbNepal,114,People's Daily Press,Central Committee of the Chinese Communist Party,Ministry of Foreign Affairs,Ministry of Foreign Affairs
CGTNSportsScene,PRCAmbNepal,114,China Media Group (CMG),Central Publicity Department,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChineAmbMaroc,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
CSCECNEWS,PRCAmbNepal,114,China State Construction Engineering (CSCEC),State Council,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaCG_Ffm,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
hongfenghuang,PRCAmbNepal,114,China Daily Press,Central Publicity Department,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaEmbGermany,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
RadioEjani,PRCAmbNepal,114,China Media Group (CMG),Central Publicity Department,Ministry of Foreign Affairs,Ministry of Foreign Affairs
FuzhouCity,PRCAmbNepal,114,Fuzhou Culture and Tourism Bureau,Fuzhou Municipal People's Government,Ministry of Foreign Affairs,Ministry of Foreign Affairs
cjxwh_hbtv,PRCAmbNepal,114,Hubei Radio & Television Station (HBTV),Hubei Provincial People's Government,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaEmbSVK,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
HeRulong,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
DrZhaoyongchen,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
China__Focus,PRCAmbNepal,114,China International Communications Group (CICG),Central Publicity Department,Ministry of Foreign Affairs,Ministry of Foreign Affairs
AmbJiaGuide,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaIraq,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
chine_guinee,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaEmSlovenia,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
AmbChenWeiqing,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
beltroadnews,PRCAmbNepal,114,People's Daily Press,Central Committee of the Chinese Communist Party,Ministry of Foreign Affairs,Ministry of Foreign Affairs
china_xiamen,PRCAmbNepal,114,Xiamen Culture and Tourism Bureau,Xiamen Municipal People's Government,Ministry of Foreign Affairs,Ministry of Foreign Affairs
LiuYanCHN,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaEmbKabul,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
zhaobaogang2011,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
chinaorgcn,PRCAmbNepal,114,China International Communications Group (CICG),Central Publicity Department,Ministry of Foreign Affairs,Ministry of Foreign Affairs
China24Official,PRCAmbNepal,114,China Media Group (CMG),Central Publicity Department,Ministry of Foreign Affairs,Ministry of Foreign Affairs
CathayPak,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
chenweihua,PRCAmbNepal,114,China Daily Press,Central Publicity Department,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaSpox_India,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChineseEmbtoYEM,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaConsulate,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
China_Amb_India,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChineseSomalia,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
EmbajadaChinaEc,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaEmbPoland,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
WANG_XUE_JING,PRCAmbNepal,114,China Media Group (CMG),Central Publicity Department,Ministry of Foreign Affairs,Ministry of Foreign Affairs
shen_shiwei,PRCAmbNepal,114,China Media Group (CMG),Central Publicity Department,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaEmbKazakh,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChineseZimbabwe,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
AmbFangQiu,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaDaily,PRCAmbNepal,114,China Daily Press,Central Publicity Department,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaEmb_Juba,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
CCGBelfast,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChineseEmbinHU,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
SpokespersonHZM,PRCAmbNepal,114,International Liaison Department,Central Committee of the Communist Party of China,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ambchinetchad,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaEmbNamibia,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
Chinaembmanila,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChnConsulateFuk,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
PRCSpoxNepal,PRCAmbNepal,114,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
Chinamission2un,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
AmbassadorHuang,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChineseEmb_FJ,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaEmbassy_MV,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
Lin_Nan1,China_Amb_Mdv,112,Chengdu Municipal People's Government,Chengdu Municipal Committee,Ministry of Foreign Affairs,Ministry of Foreign Affairs
haiwaiwangUS,China_Amb_Mdv,112,People's Daily Press,Central Committee of the Chinese Communist Party,Ministry of Foreign Affairs,Ministry of Foreign Affairs
MiaoXiaojuan,China_Amb_Mdv,112,Xinhua News Agency,State Council,Ministry of Foreign Affairs,Ministry of Foreign Affairs
CGChinaInZurich,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
Li_Yang_China,China_Amb_Mdv,112,Information Department of Foreign Ministry,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
Amb_Yiming,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
MFA_China,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChineseEmbKenya,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
EmbChinaGE,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
Chinaemb_Hellas,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ModernExpressEN,China_Amb_Mdv,112,Phoenix Media Investment (Holdings) Limited,Bauhinia Culture Holdings Limited,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaEmbEritrea,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
weiasecas,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
CCGJeddah,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaembassyT,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaEUMission,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
SichuanDaily,China_Amb_Mdv,112,"Sichuan Daily Online Media Development Co., Ltd.",Sichuan Provincial Committee,Ministry of Foreign Affairs,Ministry of Foreign Affairs
QiushiJournal,China_Amb_Mdv,112,Qiushi Magazine Press,Central Committee of the Chinese Communist Party,Ministry of Foreign Affairs,Ministry of Foreign Affairs
PeoplesDailyapp,China_Amb_Mdv,112,People's Daily Press,Central Committee of the Chinese Communist Party,Ministry of Foreign Affairs,Ministry of Foreign Affairs
PhoenixTV_News,China_Amb_Mdv,112,Phoenix Media Investment (Holdings) Limited,Bauhinia Culture Holdings Limited,Ministry of Foreign Affairs,Ministry of Foreign Affairs
AmbChineCmr,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaCG_Muc,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChineseCGMumbai,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
iloveguizhou,China_Amb_Mdv,112,China Daily Press,Guizhou Provincial People's Government,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaAmbBelgium,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
CNContentCenter,China_Amb_Mdv,112,"Shanghai Guanchazhe Information Technology Co.,Ltd",Shanghai Academy of Social Sciences (SASS),Ministry of Foreign Affairs,Ministry of Foreign Affairs
salahzhang,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
YXiusheng,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChineseEmb_Uga,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ShaoxingCity,China_Amb_Mdv,112,China Daily Press,Shaoxing Municipal People's Government,Ministry of Foreign Affairs,Ministry of Foreign Affairs
liuboleo2,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
chinascio,China_Amb_Mdv,112,State Council Information Office (SCIO),State Council,Ministry of Foreign Affairs,Ministry of Foreign Affairs
Cao_Li_CHN,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
WuPeng_MFAChina,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
China_Lyon,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaEmbSL,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
InsightNingbo,China_Amb_Mdv,112,China Daily Press,Ningbo Municipal People's Government,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaAmbSA,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaEmbKSA,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ZhongBai2020,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaEmbGrenada,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
Ambassador_Liu,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
CGTNGlobalBiz,China_Amb_Mdv,112,China Media Group (CMG),Central Publicity Department,Ministry of Foreign Affairs,Ministry of Foreign Affairs
Amb_ZhuJing,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
AmbCina,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
GlobalTimesBiz,China_Amb_Mdv,112,People's Daily Press,Central Committee of the Chinese Communist Party,Ministry of Foreign Affairs,Ministry of Foreign Affairs
YZOUTWEETS,China_Amb_Mdv,112,China Media Group (CMG),Central Publicity Department,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaConSydney,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
VisitShandong,China_Amb_Mdv,112,Shandong Provincial Department of Culture and Tourism,Shandong Provincial People's Government,Ministry of Foreign Affairs,Ministry of Foreign Affairs
China2ASEAN,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
AmbLiuQuan,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChineseEmbinUS,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChineseEmb_PNG,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChineseLiberia,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
CGTNSportsScene,China_Amb_Mdv,112,China Media Group (CMG),Central Publicity Department,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChineAmbMaroc,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
hongfenghuang,China_Amb_Mdv,112,China Daily Press,Central Publicity Department,Ministry of Foreign Affairs,Ministry of Foreign Affairs
PRCAmbNepal,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
RadioEjani,China_Amb_Mdv,112,China Media Group (CMG),Central Publicity Department,Ministry of Foreign Affairs,Ministry of Foreign Affairs
FuzhouCity,China_Amb_Mdv,112,Fuzhou Culture and Tourism Bureau,Fuzhou Municipal People's Government,Ministry of Foreign Affairs,Ministry of Foreign Affairs
HU_Bin_CHN,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaCGCalgary,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
cjxwh_hbtv,China_Amb_Mdv,112,Hubei Radio & Television Station (HBTV),Hubei Provincial People's Government,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaEmbSVK,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaCG_CC,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
HeRulong,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
DrZhaoyongchen,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
AmbJiaGuide,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaIraq,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
chine_guinee,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChinaEmSlovenia,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
ChineseEmbTZ,China_Amb_Mdv,112,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs,Ministry of Foreign Affairs
